Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
25/02/2018,34,41.05,41.05,-271.9715
25/02/2018,35,41.08349,41.08349,-249.6125
25/02/2018,36,42.63065,42.63065,22.7323
25/02/2018,37,43.00254,43.00254,59.3976
25/02/2018,38,0,0,-269.2256
25/02/2018,39,45.22117,45.22117,-8.0067
25/02/2018,40,41.18464,41.18464,-345.204
25/02/2018,41,42.08817,42.08817,-158.6328
25/02/2018,42,43.29641,43.29641,-139.5929
25/02/2018,43,65.36165,65.36165,281.4679
25/02/2018,44,41.47143,41.47143,-128.9206
25/02/2018,45,41.22717,41.22717,-73.1059
25/02/2018,46,37.85266,37.85266,-513.7253
25/02/2018,47,37.3,37.3,-826.1364
25/02/2018,48,36.9858,36.9858,-890.2512
26/02/2018,1,36.5,36.5,-1058.1733
26/02/2018,2,37.30193,37.30193,-630.1982
26/02/2018,3,40.92754,40.92754,-192.4629
26/02/2018,4,37.3,37.3,-87.6381
26/02/2018,5,37.3,37.3,-129.7678
26/02/2018,6,37.37367,37.37367,-202.441
26/02/2018,7,41.06717,41.06717,-144.031
26/02/2018,8,41.17427,41.17427,-43.9488
26/02/2018,9,44.66,44.66,21.0083
26/02/2018,10,41.08303,41.08303,-258.7245
26/02/2018,11,41.02989,41.02989,-471.5733
26/02/2018,12,37.63744,37.63744,-730.3281
26/02/2018,13,43.92609,43.92609,-63.0498
26/02/2018,14,42.28786,42.28786,-60.5742
26/02/2018,15,80.03944,80.03944,207.2039
26/02/2018,16,106.0079,106.0079,459.3619
26/02/2018,17,93.0728,93.0728,130.6461
26/02/2018,18,45.19439,45.19439,-108.0069
26/02/2018,19,45.32,45.32,-220.501
26/02/2018,20,45.05977,45.05977,-608.1756
26/02/2018,21,45.31498,45.31498,-138.0819
26/02/2018,22,45.30004,45.30004,-277.8801
26/02/2018,23,45.3195,45.3195,-181.4003
26/02/2018,24,45.32,45.32,-76.0999
26/02/2018,25,50.86477,50.86477,66.7532
26/02/2018,26,124.57815,124.57815,205.0205
26/02/2018,27,45.51,45.51,-31.1295
26/02/2018,28,50,50,50.0357
26/02/2018,29,80,80,144.2324
26/02/2018,30,51.37155,51.37155,91.1553
26/02/2018,31,45.3572,45.3572,-137.533
26/02/2018,32,45.60784,45.60784,-120.3642
26/02/2018,33,45.4988,45.4988,-224.4122
26/02/2018,34,45.03467,45.03467,-491.3678
26/02/2018,35,44.73014,44.73014,-285.0982
26/02/2018,36,43.99113,43.99113,-181.7581
26/02/2018,37,43.94156,43.94156,-393.7491
26/02/2018,38,45.62786,45.62786,-278.9095
26/02/2018,39,45.6215,45.6215,-304.235
26/02/2018,40,46.21,46.21,-280.8441
26/02/2018,41,65.35,65.35,154.0066
26/02/2018,42,48.36526,48.36526,-83.0167
26/02/2018,43,65.11268,65.11268,179.4448
26/02/2018,44,64.99,64.99,65.443
26/02/2018,45,47.23101,47.23101,-123.7557
26/02/2018,46,46.07346,46.07346,-221.0477
26/02/2018,47,48,48,-92.7805
26/02/2018,48,48,48,-2.3207
27/02/2018,1,59.5,59.5,72.4255
27/02/2018,2,61.92819,61.92819,243.8336
27/02/2018,3,68.91797,68.91797,281.2843
27/02/2018,4,59.5,59.5,27.7805
27/02/2018,5,45,45,-272.68
27/02/2018,6,45,45,-312.346
27/02/2018,7,44.72021,44.72021,-345.8312
27/02/2018,8,45,45,-261.8468
27/02/2018,9,48,48,-33.3828
27/02/2018,10,47.58244,47.58244,-77.9949
27/02/2018,11,145,145,394.8981
27/02/2018,12,110.5302,110.5302,296.2768
27/02/2018,13,94.81,94.81,350.4218
27/02/2018,14,57.33,57.33,105.7378
27/02/2018,15,80,80,162.1037
27/02/2018,16,91.29476,91.29476,209.8752
27/02/2018,17,94.81,94.81,284.1932
27/02/2018,18,94.81,94.81,245.7949
27/02/2018,19,89.18545,89.18545,192.5399
27/02/2018,20,69.98,69.98,64.4414
27/02/2018,21,69.20178,69.20178,28.836
27/02/2018,22,59.01717,59.01717,41.7287
27/02/2018,23,59,59,301.5179
27/02/2018,24,120,120,736.4411
27/02/2018,25,169.05797,169.05797,1015.7263
27/02/2018,26,98.95,98.95,835.3614
27/02/2018,27,98.82814,98.82814,741.2757
27/02/2018,28,86.78602,86.78602,62.6755
27/02/2018,29,52.45,52.45,-8.1921
27/02/2018,30,52.45,52.45,-87.7162
27/02/2018,31,48.5,48.5,-368.3043
27/02/2018,32,50.5,50.5,-249.7624
27/02/2018,33,48.96737,48.96737,-491.709
27/02/2018,34,52.01,52.01,-135.0061
27/02/2018,35,59,59,316.6231
27/02/2018,36,91.94,91.94,229.1963
27/02/2018,37,52.01,52.01,-241.6452
27/02/2018,38,52.01,52.01,-353.5071
27/02/2018,39,49.01,49.01,-405.2706
27/02/2018,40,52.83158,52.83158,-63.8329
27/02/2018,41,149,149,590.9387
27/02/2018,42,95,95,567.5099
27/02/2018,43,115,115,797.6259
27/02/2018,44,97.5,97.5,337.8561
27/02/2018,45,49.03192,49.03192,-215.1995
27/02/2018,46,49.01244,49.01244,-145.2801
27/02/2018,47,89.23514,89.23514,48.7506
27/02/2018,48,120,120,428.4396
28/02/2018,1,108,108,636.9903
28/02/2018,2,126,126,916.5784
28/02/2018,3,109,109,571.6158
28/02/2018,4,115,115,788.673
28/02/2018,5,135,135,743.798
28/02/2018,6,129.5,129.5,766.7488
28/02/2018,7,129.5,129.5,1022.6754
28/02/2018,8,119,119,883.6128
28/02/2018,9,129.5,129.5,800.3928
28/02/2018,10,135,135,737.6687
28/02/2018,11,195,195,653.3518
28/02/2018,12,195,195,712.3329
28/02/2018,13,200,200,974.9797
28/02/2018,14,200,200,968.3124
28/02/2018,15,134,134,1045.4508
28/02/2018,16,134,134,1127.0721
28/02/2018,17,211.75,211.75,1148.1177
28/02/2018,18,211.75,211.75,1500.9941
28/02/2018,19,211.75,211.75,1736.0492
28/02/2018,20,187.5,187.5,1666.9636
28/02/2018,21,187.5,187.5,1232.0332
28/02/2018,22,187.5,187.5,851.1129
28/02/2018,23,187.5,187.5,777.1533
28/02/2018,24,187.5,187.5,493.3033
28/02/2018,25,187.5,187.5,259.0261
28/02/2018,26,117.4793,117.4793,100.823
28/02/2018,27,187.5,187.5,473.5506
28/02/2018,28,64.95261,64.95261,-46.3117
28/02/2018,29,64.95908,64.95908,-75.5823
28/02/2018,30,64.95376,64.95376,-224.8303
28/02/2018,31,64.96,64.96,-502.8913
28/02/2018,32,65,65,-195.8988
28/02/2018,33,65,65,-281.6518
28/02/2018,34,65,65,-128.5855
28/02/2018,35,213.23852,213.23852,101.1374
28/02/2018,36,70,70,-52.899
28/02/2018,37,65,65,-248.794
28/02/2018,38,67.03799,67.03799,-84.47
28/02/2018,39,63.5,63.5,-700.2363
28/02/2018,40,87.9,87.9,0.3425
28/02/2018,41,63.20559,63.20559,-206.7709
28/02/2018,42,61.21535,61.21535,-173.5262
28/02/2018,43,65.26888,65.26888,-45.04
28/02/2018,44,57.5,57.5,-301.0532
28/02/2018,45,72.94285,72.94285,118.7947
28/02/2018,46,56.46833,56.46833,-575.7958
28/02/2018,47,38.43508,38.43508,-1188.4031
28/02/2018,48,41.03587,41.03587,-639.077
01/03/2018,1,42.36146,42.36146,-513.8591
01/03/2018,2,67,67,3.2872
01/03/2018,3,159.95,159.95,331.3248
01/03/2018,4,159.95,159.95,269.1551
01/03/2018,5,100,100,48.8945
01/03/2018,6,50.25,50.25,-56.8751
01/03/2018,7,45.11598,45.11598,-215.2292
01/03/2018,8,42.95,42.95,-462.4176
01/03/2018,9,49.614,49.614,-160.9402
01/03/2018,10,166.5,166.5,194.8661
01/03/2018,11,166.5,166.5,80.3935
01/03/2018,12,166.5,166.5,242.0996
01/03/2018,13,49.41872,49.41872,-304.1418
01/03/2018,14,174,174,105.9932
01/03/2018,15,250,250,1153.9823
01/03/2018,16,250,250,1595.5679
01/03/2018,17,295,295,1737.0285
01/03/2018,18,295,295,2135.7337
01/03/2018,19,296.50619,296.50619,2267.9929
01/03/2018,20,295,295,2472.5909
01/03/2018,21,295,295,2105.1837
01/03/2018,22,439,439,2241.4769
01/03/2018,23,439,439,2033.4968
01/03/2018,24,441.19403,441.19403,2083.3537
01/03/2018,25,595,595,2168.7205
01/03/2018,26,717.26213,717.26213,1904.7868
01/03/2018,27,990,990,961.9799
01/03/2018,28,400,400,485.8436
01/03/2018,29,400,400,322.5219
01/03/2018,30,400,400,88.0239
01/03/2018,31,75,75,-141.1594
01/03/2018,32,75.00784,75.00784,-185.6399
01/03/2018,33,81.37967,81.37967,-295.5798
01/03/2018,34,450,450,225.6126
01/03/2018,35,450,450,186.6718
01/03/2018,36,500,500,809.0573
01/03/2018,37,500,500,1160.2642
01/03/2018,38,450.8823,450.8823,905.2491
01/03/2018,39,500,500,745.865
01/03/2018,40,450,450,336.4349
01/03/2018,41,80,80,-485.682
01/03/2018,42,80,80,-439.6884
01/03/2018,43,550,550,405.97
01/03/2018,44,180,180,101.8454
01/03/2018,45,544.98,544.98,523.598
01/03/2018,46,500,500,292.976
01/03/2018,47,43.03551,43.03551,-270.8252
01/03/2018,48,38.50861,38.50861,-291.3721
02/03/2018,1,225,225,90.4546
02/03/2018,2,300,300,359.4489
02/03/2018,3,300,300,173.0999
02/03/2018,4,48.63841,48.63841,-52.9208
02/03/2018,5,43.04337,43.04337,-216.25
02/03/2018,6,42.03661,42.03661,-129.6069
02/03/2018,7,260.91221,260.91221,50.7021
02/03/2018,8,247.66348,247.66348,148.5212
02/03/2018,9,124.97509,124.97509,146.9531
02/03/2018,10,124.9034,124.9034,72.0725
02/03/2018,11,85.05727,85.05727,12.8759
02/03/2018,12,85.05733,85.05733,135.2906
02/03/2018,13,-142.78342,-142.78342,-391.057
02/03/2018,14,-104.06461,-104.06461,-983.1997
02/03/2018,15,42.99704,42.99704,-898.0855
02/03/2018,16,44.83822,44.83822,-684.1816
02/03/2018,17,40.48105,40.48105,-309.9856
02/03/2018,18,189.29128,189.29128,347.0125
02/03/2018,19,297,297,889.3335
02/03/2018,20,300,300,1010.3202
02/03/2018,21,321.8279,321.8279,1205.3863
02/03/2018,22,300,300,858.4675
02/03/2018,23,290,290,424.7309
02/03/2018,24,300,300,487.5807
02/03/2018,25,336.2661,336.2661,560.6827
02/03/2018,26,350,350,583.3011
02/03/2018,27,350,350,702.2957
02/03/2018,28,305.9148,305.9148,498.4266
02/03/2018,29,290,290,98.1429
02/03/2018,30,123.45972,123.45972,32.3898
02/03/2018,31,365,365,405.9308
02/03/2018,32,365,365,209.0044
02/03/2018,33,84.58234,84.58234,-307.816
02/03/2018,34,83.25,83.25,-408.5518
02/03/2018,35,81.11432,81.11432,-707.1286
02/03/2018,36,85.06,85.06,-62.0395
02/03/2018,37,158,158,274.4984
02/03/2018,38,86,86,-91.2341
02/03/2018,39,158,158,201.5639
02/03/2018,40,143.612,143.612,59.3415
02/03/2018,41,66.54586,66.54586,-188.7324
02/03/2018,42,70.72853,70.72853,-177.2103
02/03/2018,43,85,85,-50.5544
02/03/2018,44,85,85,-73.729
02/03/2018,45,315,315,137.9966
02/03/2018,46,60,60,-194.167
02/03/2018,47,37.67233,37.67233,-775.833
02/03/2018,48,39.64934,39.64934,-485.5155
03/03/2018,1,45.30506,45.30506,-107.4385
03/03/2018,2,300,300,361.052
03/03/2018,3,300,300,479.7165
03/03/2018,4,300,300,247.628
03/03/2018,5,294.01537,294.01537,126.4332
03/03/2018,6,275,275,226.9595
03/03/2018,7,269.4467,269.4467,501.0374
03/03/2018,8,176.81925,176.81925,249.4523
03/03/2018,9,130,130,104.25
03/03/2018,10,44.81711,44.81711,-30.1345
03/03/2018,11,42.43464,42.43464,-202.1121
03/03/2018,12,48.21284,48.21284,-37.7765
03/03/2018,13,206.43873,206.43873,188.7546
03/03/2018,14,140,140,127.7291
03/03/2018,15,48.20001,48.20001,-29.2947
03/03/2018,16,46.10927,46.10927,-577.0493
03/03/2018,17,46.01606,46.01606,-951.3682
03/03/2018,18,46.75,46.75,-480.9348
03/03/2018,19,53.2,53.2,-12.7546
03/03/2018,20,242.66,242.66,178.4415
03/03/2018,21,242.66,242.66,335.0359
03/03/2018,22,195,195,487.325
03/03/2018,23,195,195,640.0596
03/03/2018,24,195,195,677
03/03/2018,25,195,195,718.142
03/03/2018,26,195,195,603.8821
03/03/2018,27,195,195,575.2019
03/03/2018,28,195,195,641.2083
03/03/2018,29,301.33315,301.33315,469.7704
03/03/2018,30,195,195,406.5441
03/03/2018,31,195,195,358.7219
03/03/2018,32,53.2,53.2,-41.8785
03/03/2018,33,52,52,-307.7312
03/03/2018,34,53.08912,53.08912,-97.7512
03/03/2018,35,128.5,128.5,443.6429
03/03/2018,36,128.5,128.5,744.5796
03/03/2018,37,120.9775,120.9775,638.2501
03/03/2018,38,120,120,434.9769
03/03/2018,39,120,120,101.1292
03/03/2018,40,114.15262,114.15262,20.0179
03/03/2018,41,45.05,45.05,-319.5752
03/03/2018,42,45,45,-476.8471
03/03/2018,43,45,45,-216.4336
03/03/2018,44,87.35928,87.35928,171.0292
03/03/2018,45,83.97646,83.97646,383.9349
03/03/2018,46,83.95,83.95,310.0576
03/03/2018,47,83.95,83.95,407.522
03/03/2018,48,84.02298,84.02298,429.2597
04/03/2018,1,84.5,84.5,419.326
04/03/2018,2,93.85844,93.85844,734.5914
04/03/2018,3,85,85,873.3297
04/03/2018,4,84.5,84.5,604.3419
04/03/2018,5,83.95,83.95,314.3513
04/03/2018,6,84.5,84.5,448.2705
04/03/2018,7,83.95,83.95,445.3351
04/03/2018,8,82.97933,82.97933,343.4
04/03/2018,9,82,82,134.2917
04/03/2018,10,82,82,77.8834
04/03/2018,11,82,82,53.7159
04/03/2018,12,82,82,24.2211
04/03/2018,13,84.01787,84.01787,543.1508
04/03/2018,14,84.2188,84.2188,448.6837
04/03/2018,15,84.5,84.5,659.2752
04/03/2018,16,84.5,84.5,552.8764
04/03/2018,17,128.18628,128.18628,577.452
04/03/2018,18,84.09713,84.09713,451.0929
04/03/2018,19,87.5692,87.5692,519.7228
04/03/2018,20,79.95,79.95,487.4244
04/03/2018,21,79.10747,79.10747,229.1995
04/03/2018,22,79.95,79.95,331.1273
04/03/2018,23,107.755,107.755,447.7901
04/03/2018,24,106,106,520.3876
04/03/2018,25,106,106,456.6876
04/03/2018,26,79.95,79.95,401.4543
04/03/2018,27,79.78717,79.78717,228.2625
04/03/2018,28,77.95,77.95,2.7624
04/03/2018,29,45.69705,45.69705,-70.4697
04/03/2018,30,43.11,43.11,-194.3341
04/03/2018,31,77.95,77.95,15.3276
04/03/2018,32,88.86941,88.86941,408.7766
04/03/2018,33,91.7367,91.7367,545.3255
04/03/2018,34,97.99936,97.99936,586.9365
04/03/2018,35,91,91,299.4961
04/03/2018,36,103.11,103.11,510.6078
04/03/2018,37,149,149,846.1781
04/03/2018,38,149,149,606.2916
04/03/2018,39,91,91,345.9111
04/03/2018,40,91,91,362.9042
04/03/2018,41,90.70377,90.70377,296.2971
04/03/2018,42,86.4708,86.4708,128.8827
04/03/2018,43,67.5,67.5,8.3043
04/03/2018,44,43.16578,43.16578,-206.3743
04/03/2018,45,42.56445,42.56445,-666.7786
04/03/2018,46,43.07617,43.07617,-603.9964
04/03/2018,47,41.85385,41.85385,-704.1437
04/03/2018,48,43.12635,43.12635,-435.6367
05/03/2018,1,44.15,44.15,-167.4531
05/03/2018,2,85,85,398.4126
05/03/2018,3,85,85,489.9024
05/03/2018,4,83.87596,83.87596,406.247
05/03/2018,5,66.30701,66.30701,91.3028
05/03/2018,6,73.13652,73.13652,117.4028
05/03/2018,7,43.46534,43.46534,-236.6494
05/03/2018,8,43.10533,43.10533,-450.4265
05/03/2018,9,43.15,43.15,-416.6198
05/03/2018,10,43.2,43.2,-341.6329
05/03/2018,11,43.2,43.2,-367.4103
05/03/2018,12,43.2,43.2,-401.3998
05/03/2018,13,44.53484,44.53484,-55.9224
05/03/2018,14,40.97587,40.97587,-715.2762
05/03/2018,15,44.04886,44.04886,-187.0631
05/03/2018,16,98.61,98.61,404.4051
05/03/2018,17,100.34146,100.34146,257.7909
05/03/2018,18,109.64738,109.64738,433.2811
05/03/2018,19,85.28512,85.28512,428.9665
05/03/2018,20,82.20404,82.20404,454.5318
05/03/2018,21,78.45,78.45,353.4905
05/03/2018,22,78.45,78.45,359.286
05/03/2018,23,78.45,78.45,126.6441
05/03/2018,24,77.20827,77.20827,120.5979
05/03/2018,25,76.99026,76.99026,156.5666
05/03/2018,26,44.3,44.3,-55.3014
05/03/2018,27,44.25,44.25,-225.3165
05/03/2018,28,44.2205,44.2205,-279.2455
05/03/2018,29,44.22195,44.22195,-297.0045
05/03/2018,30,44.2712,44.2712,-163.7986
05/03/2018,31,44.3,44.3,-123.6337
05/03/2018,32,70,70,8.222
05/03/2018,33,72.72668,72.72668,68.7804
05/03/2018,34,44.16,44.16,-190.3021
05/03/2018,35,44.16,44.16,-182.9226
05/03/2018,36,73.5,73.5,37.2255
05/03/2018,37,44.16,44.16,-167.993
05/03/2018,38,44.02614,44.02614,-406.4351
05/03/2018,39,42.31918,42.31918,-772.3027
05/03/2018,40,42.59971,42.59971,-761.7201
05/03/2018,41,43.51498,43.51498,-526.334
05/03/2018,42,42.53467,42.53467,-703.3413
05/03/2018,43,43.91796,43.91796,-378.7219
05/03/2018,44,43.90874,43.90874,-178.0398
05/03/2018,45,40.59212,40.59212,-92.8105
05/03/2018,46,38.41615,38.41615,-570.9577
05/03/2018,47,39,39,-217.1454
05/03/2018,48,36.76382,36.76382,-233.5272
06/03/2018,1,36.44948,36.44948,-261.1018
06/03/2018,2,63.64066,63.64066,298.4979
06/03/2018,3,60,60,261.4531
06/03/2018,4,59.32031,59.32031,106.7886
06/03/2018,5,59.04964,59.04964,38.2734
06/03/2018,6,59.7315,59.7315,92.538
06/03/2018,7,58.65952,58.65952,56.3416
06/03/2018,8,37.77485,37.77485,-24.7508
06/03/2018,9,40.9,40.9,-2.7744
06/03/2018,10,58.73593,58.73593,85.8783
06/03/2018,11,138.72166,138.72166,265.2417
06/03/2018,12,104.40067,104.40067,494.896
06/03/2018,13,65.40182,65.40182,648.2357
06/03/2018,14,41.5028,41.5028,-222.6454
06/03/2018,15,40,40,-487.254
06/03/2018,16,37.97994,37.97994,-759.8213
06/03/2018,17,41.54539,41.54539,-344.5217
06/03/2018,18,58.45,58.45,1.8937
06/03/2018,19,68.3925,68.3925,597.1323
06/03/2018,20,69.5,69.5,923.5956
06/03/2018,21,67.71209,67.71209,774.5417
06/03/2018,22,69.5,69.5,591.191
06/03/2018,23,63.99,63.99,270.2421
06/03/2018,24,95,95,405.3721
06/03/2018,25,104.51293,104.51293,658.4622
06/03/2018,26,107.91464,107.91464,932.198
06/03/2018,27,116.87916,116.87916,957.0632
06/03/2018,28,69.95,69.95,400.9321
06/03/2018,29,71,71,460.6533
06/03/2018,30,69.95,69.95,260.3227
06/03/2018,31,70.21373,70.21373,232.1737
06/03/2018,32,87,87,394.0439
06/03/2018,33,69.95,69.95,120.5712
06/03/2018,34,79.9,79.9,136.6758
06/03/2018,35,79.9,79.9,5.1726
06/03/2018,36,47.29932,47.29932,-28.0973
06/03/2018,37,87,87,291.1092
06/03/2018,38,87,87,157.6898
06/03/2018,39,46.04833,46.04833,-51.451
06/03/2018,40,95,95,70.4284
06/03/2018,41,95,95,34.5959
06/03/2018,42,42.14551,42.14551,-289.7667
06/03/2018,43,42.34256,42.34256,-263.6766
06/03/2018,44,40.6565,40.6565,-238.4003
06/03/2018,45,45,45,25.375
06/03/2018,46,41.0743,41.0743,-165.7818
06/03/2018,47,62.81355,62.81355,5.6187
06/03/2018,48,58.61134,58.61134,25.8678
07/03/2018,1,57.81765,57.81765,48.3848
07/03/2018,2,117.11729,117.11729,834.3742
07/03/2018,3,90.99111,90.99111,623.064
07/03/2018,4,65,65,375.3892
07/03/2018,5,65,65,124.7033
07/03/2018,6,42.1997,42.1997,-9.4101
07/03/2018,7,41.22892,41.22892,-50.3258
07/03/2018,8,41.20377,41.20377,-103.1246
07/03/2018,9,39.68053,39.68053,-219.4901
07/03/2018,10,39.38902,39.38902,-370.2005
07/03/2018,11,40.20821,40.20821,-227.0294
07/03/2018,12,39.17552,39.17552,-323.5966
07/03/2018,13,65,65,75.6745
07/03/2018,14,65,65,100.6056
07/03/2018,15,92,92,301.5493
07/03/2018,16,42.80197,42.80197,67.032
07/03/2018,17,50.46845,50.46845,96.5871
07/03/2018,18,42.26491,42.26491,-51.001
07/03/2018,19,42.38817,42.38817,-81.8939
07/03/2018,20,42.7832,42.7832,-208.3013
07/03/2018,21,41.3,41.3,-469.6783
07/03/2018,22,40.97767,40.97767,-487.6105
07/03/2018,23,40.93418,40.93418,-400.1
07/03/2018,24,41.48003,41.48003,-222.1334
07/03/2018,25,42.5,42.5,-23.4351
07/03/2018,26,42.99835,42.99835,6.3901
07/03/2018,27,60,60,81.1541
07/03/2018,28,41.86432,41.86432,-195.1793
07/03/2018,29,41.01832,41.01832,-433.0926
07/03/2018,30,41.08582,41.08582,-498.3493
07/03/2018,31,40.95346,40.95346,-770.2702
07/03/2018,32,41.10281,41.10281,-615.2039
07/03/2018,33,42.54309,42.54309,-297.2106
07/03/2018,34,44.43276,44.43276,-66.951
07/03/2018,35,89.88,89.88,174.9967
07/03/2018,36,89.88,89.88,240.0068
07/03/2018,37,95.38,95.38,610.6291
07/03/2018,38,95.7665,95.7665,929.8431
07/03/2018,39,101.38,101.38,817.729
07/03/2018,40,91.04606,91.04606,433.8451
07/03/2018,41,88.88,88.88,222.8672
07/03/2018,42,42.5,42.5,-12.5521
07/03/2018,43,65,65,321.5468
07/03/2018,44,42,42,-74.1127
07/03/2018,45,39.5,39.5,-499.1707
07/03/2018,46,38.29617,38.29617,-578.8448
07/03/2018,47,59.16738,59.16738,58.598
07/03/2018,48,63,63,129.1241
08/03/2018,1,63.11932,63.11932,92.2493
08/03/2018,2,64,64,248.7287
08/03/2018,3,50,50,-35.7169
08/03/2018,4,40,40,-125.5593
08/03/2018,5,39.17048,39.17048,-121.8271
08/03/2018,6,53.50235,53.50235,88.2281
08/03/2018,7,50,50,-3.0657
08/03/2018,8,37.50452,37.50452,-184.5659
08/03/2018,9,37.1,37.1,-385.3975
08/03/2018,10,38.39725,38.39725,-268.8167
08/03/2018,11,38.04328,38.04328,-336.0691
08/03/2018,12,45,45,21.9356
08/03/2018,13,65,65,422.9798
08/03/2018,14,65,65,412.0124
08/03/2018,15,50.4,50.4,231.1896
08/03/2018,16,50.4,50.4,198.4069
08/03/2018,17,50.4,50.4,247.4578
08/03/2018,18,42,42,-112.6453
08/03/2018,19,42.5,42.5,-42.5113
08/03/2018,20,43,43,9.3206
08/03/2018,21,64.45,64.45,178.8683
08/03/2018,22,71.15128,71.15128,215.312
08/03/2018,23,78.01633,78.01633,120.7114
08/03/2018,24,39.26216,39.26216,-201.9631
08/03/2018,25,59.60496,59.60496,136.5207
08/03/2018,26,42.01052,42.01052,-93.7842
08/03/2018,27,38.95,38.95,-588.4459
08/03/2018,28,38.15,38.15,-886.0829
08/03/2018,29,38.15,38.15,-1081.8276
08/03/2018,30,37.97879,37.97879,-877.6579
08/03/2018,31,39.03989,39.03989,-810.5929
08/03/2018,32,40.06939,40.06939,-551.4409
08/03/2018,33,41.21693,41.21693,-400.5176
08/03/2018,34,41.70498,41.70498,-31.8723
08/03/2018,35,76.30824,76.30824,106.6236
08/03/2018,36,84.52388,84.52388,266.6907
08/03/2018,37,88.5,88.5,417.5245
08/03/2018,38,92.04984,92.04984,803.6145
08/03/2018,39,89.5,89.5,586.2591
08/03/2018,40,79.94,79.94,209.4284
08/03/2018,41,79.94,79.94,103.2183
08/03/2018,42,42,42,-202.2499
08/03/2018,43,63.34528,63.34528,144.0397
08/03/2018,44,64.50668,64.50668,263.1414
08/03/2018,45,41.40642,41.40642,-78.547
08/03/2018,46,38.93627,38.93627,-613.4801
08/03/2018,47,38.73631,38.73631,-617.0772
08/03/2018,48,38.95,38.95,-498.1597
09/03/2018,1,38.11768,38.11768,-612.606
09/03/2018,2,41.45,41.45,-62.4415
09/03/2018,3,62.84094,62.84094,34.8584
09/03/2018,4,40,40,-272.3277
09/03/2018,5,39.67125,39.67125,-359.1232
09/03/2018,6,39.01557,39.01557,-243.6961
09/03/2018,7,39.04697,39.04697,-203.4111
09/03/2018,8,40.00393,40.00393,-109.6624
09/03/2018,9,40.06446,40.06446,-97.9295
09/03/2018,10,40.07413,40.07413,-103.9785
09/03/2018,11,40.06218,40.06218,-107.4423
09/03/2018,12,60,60,127.9083
09/03/2018,13,67,67,442.9052
09/03/2018,14,65.73994,65.73994,347.2333
09/03/2018,15,95,95,278.2123
09/03/2018,16,95,95,337.5251
09/03/2018,17,65.77722,65.77722,136.7027
09/03/2018,18,41.94405,41.94405,-62.1423
09/03/2018,19,42,42,-110.5308
09/03/2018,20,42,42,-183.8481
09/03/2018,21,41.61016,41.61016,-317.975
09/03/2018,22,41.38499,41.38499,-264.0413
09/03/2018,23,41.54218,41.54218,-404.0998
09/03/2018,24,41.96398,41.96398,-329.7178
09/03/2018,25,42.07613,42.07613,-120.0784
09/03/2018,26,42.28712,42.28712,-107.752
09/03/2018,27,42.58391,42.58391,-132.3399
09/03/2018,28,42.24728,42.24728,-184.7287
09/03/2018,29,42.54102,42.54102,-264.0797
09/03/2018,30,42.5354,42.5354,-275.8826
09/03/2018,31,42.59164,42.59164,-85.1916
09/03/2018,32,58.10471,58.10471,18.8172
09/03/2018,33,96.34794,96.34794,331.0066
09/03/2018,34,94.98669,94.98669,362.4835
09/03/2018,35,86.59613,86.59613,208.274
09/03/2018,36,50.40276,50.40276,165.4529
09/03/2018,37,87,87,354.1258
09/03/2018,38,42.6,42.6,-17.3145
09/03/2018,39,42.6,42.6,-51.5964
09/03/2018,40,42.6,42.6,-5.1658
09/03/2018,41,73.31498,73.31498,28.7985
09/03/2018,42,64.95,64.95,40.4888
09/03/2018,43,42.53701,42.53701,-123.5845
09/03/2018,44,42.02,42.02,-330.2203
